order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch,true_spike_window,true_ring_id,fraud_risk_score,intent_match_confidence,preference_fit_score,decision,reason
txn_001645,8214.42,home,prepaid,500014,2026-01-07T09:16:00,agent_49,238,home,7814.96,attr_3,home,8214.42,attr_4,user_239,1582.16,fashion,778,1,0.6,1,0,0,0.18,0,1,False,-1,0.209,0.329,0.12,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.33) and doesn't align with this customer's history (preference-fit 0.12) — likely a mistaken purchase, held to prevent a probable return."
txn_001646,3340.21,groceries,COD,50006,2026-01-05T23:55:00,agent_45,188,groceries,3780.72,attr_1,groceries,3340.21,attr_1,user_408,5810.65,groceries,633,1,0.28,1,1,1,0.196,0,0,False,-1,0.286,0.723,0.28,HOLD_QUICK_VERIFY,"Fraud-risk score 0.29 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001647,748.05,flights,COD,500020,2026-01-07T21:42:00,agent_49,225,flights,500.35,attr_3,flights,748.05,attr_3,user_405,4128.89,flights,607,1,0.07,1,0,1,0.049,0,1,False,-1,0.242,0.335,0.07,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.34) and doesn't align with this customer's history (preference-fit 0.07) — likely a mistaken purchase, held to prevent a probable return."
txn_001648,3719.5,footwear,prepaid,50005,2026-01-11T18:36:00,agent_55,8,footwear,5266.2,attr_5,footwear,3719.5,attr_5,user_456,5335.43,footwear,266,1,0.67,1,1,1,0.469,0,0,False,-1,0.221,0.723,0.67,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_001649,3898.55,electronics,COD,500017,2026-01-07T09:41:00,agent_42,32,electronics,4380.61,attr_2,electronics,3898.55,attr_2,user_17,1556.13,electronics,188,1,0.41,1,1,1,0.287,0,0,False,-1,0.39,0.723,0.41,HOLD_QUICK_VERIFY,"Fraud-risk score 0.39 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001650,10026.52,flights,COD,50009,2026-01-07T10:02:00,agent_41,196,electronics,6475.55,attr_2,flights,10026.52,attr_2,user_383,2587.26,electronics,1436,1,0.04,0,0,1,0.012,1,0,False,-1,0.463,0.174,0.008,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001651,3556.81,groceries,COD,50007,2026-01-07T08:12:00,agent_39,44,groceries,3213.19,attr_4,groceries,3556.81,attr_4,user_172,4493.08,groceries,30,1,0.88,1,0,1,0.616,0,0,False,-1,0.244,0.409,0.88,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.41), but this customer's history (preference-fit 0.88) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001652,7955.16,flights,prepaid,500014,2026-01-09T08:39:00,agent_25,6,flights,6562.87,attr_2,flights,7955.16,attr_2,user_436,5626.48,flights,1007,1,0.67,1,0,1,0.469,1,0,False,-1,0.341,0.389,0.67,HOLD_QUICK_VERIFY,"Fraud-risk score 0.34 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001653,7092.13,electronics,COD,50008,2026-01-04T17:10:00,agent_50,112,electronics,6481.34,attr_5,electronics,7092.13,attr_5,user_229,2815.82,electronics,300,0,0.31,1,0,1,0.217,0,1,False,-1,0.529,0.412,0.31,HOLD_FRAUD_REVIEW,Fraud-risk score 0.53 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001654,6213.08,electronics,COD,500010,2026-01-14T06:12:00,agent_21,114,electronics,7398.44,attr_2,electronics,6213.08,attr_2,user_79,5216.86,electronics,844,1,0.69,1,1,1,0.483,0,0,False,-1,0.248,0.723,0.69,AUTO_APPROVE,Low fraud-risk (0.25) and high intent-match confidence (0.72) — auto-approved.
txn_001655,5631.65,fashion,COD,500012,2026-01-08T10:13:00,agent_45,20,fashion,6126.98,attr_4,fashion,5631.65,attr_4,user_308,2312.71,fashion,34,1,0.26,1,1,1,0.182,1,0,False,-1,0.466,0.723,0.26,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001656,1921.33,home,prepaid,50007,2026-01-07T11:37:00,agent_25,295,home,3172.35,attr_2,home,1921.33,attr_2,user_206,888.34,home,1048,0,0.63,1,1,1,0.441,0,0,False,-1,0.405,0.723,0.63,HOLD_QUICK_VERIFY,"Fraud-risk score 0.41 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001657,4124.18,electronics,COD,500010,2026-01-03T10:12:00,agent_2,14,electronics,5985.26,attr_4,electronics,4124.18,attr_4,user_78,1097.67,fashion,1260,1,0.98,1,1,1,0.294,0,0,False,-1,0.306,0.723,0.196,HOLD_QUICK_VERIFY,"Fraud-risk score 0.31 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001658,4749.26,electronics,prepaid,50005,2026-01-14T17:11:00,agent_18,28,electronics,4798.51,attr_1,electronics,4749.26,attr_1,user_120,5150.02,electronics,877,1,0.0,1,1,1,0.0,0,0,False,-1,0.193,0.723,0.0,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_001659,5218.09,home,COD,50003,2026-01-10T13:46:00,agent_10,154,home,5595.45,attr_1,home,5218.09,attr_1,user_240,3645.98,groceries,331,1,0.42,1,1,1,0.126,0,0,False,-1,0.27,0.723,0.084,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001660,691.54,electronics,prepaid,50001,2026-01-04T17:45:00,agent_36,122,electronics,816.46,attr_3,electronics,691.54,attr_3,user_307,2398.84,electronics,1166,1,0.87,1,1,1,0.609,0,0,False,-1,0.195,0.723,0.87,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001661,467.71,flights,COD,500014,2026-01-06T12:30:00,agent_24,8,flights,502.16,attr_3,flights,467.71,attr_3,user_309,5069.63,groceries,1490,1,0.23,1,1,1,0.069,0,0,False,-1,0.286,0.723,0.046,HOLD_QUICK_VERIFY,"Fraud-risk score 0.29 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001662,6215.97,footwear,COD,50001,2026-01-03T04:34:00,agent_47,159,footwear,7197.77,attr_1,footwear,6215.97,attr_1,user_451,890.42,electronics,1303,1,0.38,1,1,1,0.114,0,0,False,-1,0.274,0.723,0.076,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001663,3866.77,groceries,prepaid,500014,2026-01-02T04:58:00,agent_22,86,groceries,4461.46,attr_3,groceries,3866.77,attr_3,user_87,2694.16,groceries,252,1,0.26,1,1,1,0.182,0,0,False,-1,0.24,0.723,0.26,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_001664,7138.29,footwear,prepaid,500011,2026-01-11T07:43:00,agent_40,29,footwear,7463.31,attr_3,footwear,7138.29,attr_3,user_298,4874.6,groceries,626,0,0.9,1,1,1,0.27,0,0,False,-1,0.44,0.723,0.18,HOLD_QUICK_VERIFY,"Fraud-risk score 0.44 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001665,6845.36,electronics,prepaid,50005,2026-01-11T17:47:00,agent_3,144,electronics,4346.53,attr_3,electronics,6845.36,attr_3,user_344,5975.61,electronics,203,1,0.36,1,0,1,0.252,0,0,False,-1,0.197,0.321,0.36,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.32) and doesn't align with this customer's history (preference-fit 0.36) — likely a mistaken purchase, held to prevent a probable return."
txn_001666,5618.33,fashion,COD,50008,2026-01-10T17:38:00,agent_13,159,fashion,6458.03,attr_2,fashion,5618.33,attr_2,user_476,5000.76,fashion,175,1,0.03,1,1,1,0.021,0,0,False,-1,0.318,0.723,0.03,HOLD_QUICK_VERIFY,"Fraud-risk score 0.32 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001667,6413.25,groceries,prepaid,50005,2026-01-05T20:07:00,agent_17,247,groceries,6647.44,attr_5,groceries,6413.25,attr_5,user_484,3186.55,groceries,507,0,0.72,1,1,1,0.504,1,0,False,-1,0.459,0.723,0.72,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001668,4587.12,footwear,prepaid,500011,2026-01-05T10:04:00,agent_39,5,footwear,3197.0,attr_4,footwear,4587.12,attr_2,user_241,843.77,footwear,974,0,0.04,1,0,0,0.028,0,1,False,-1,0.26,0.264,0.04,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001669,1994.23,footwear,prepaid,500019,2026-01-09T00:22:00,agent_5,252,footwear,3041.77,attr_4,footwear,1994.23,attr_4,user_431,1210.77,footwear,1286,1,0.46,1,1,1,0.322,0,0,False,-1,0.229,0.723,0.46,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001670,2078.55,flights,COD,500016,2026-01-10T22:51:00,agent_15,24,flights,2834.47,attr_1,flights,2078.55,attr_1,user_119,5028.85,flights,1111,1,0.72,1,1,1,0.504,0,0,False,-1,0.355,0.723,0.72,HOLD_QUICK_VERIFY,"Fraud-risk score 0.36 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001671,2228.88,fashion,prepaid,500019,2026-01-04T13:05:00,agent_4,299,fashion,1668.57,attr_1,fashion,2228.88,attr_2,user_30,4566.92,fashion,995,0,0.05,1,0,0,0.035,0,0,False,-1,0.211,0.28,0.05,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.28) and doesn't align with this customer's history (preference-fit 0.05) — likely a mistaken purchase, held to prevent a probable return."
txn_001672,3507.64,home,prepaid,50006,2026-01-08T17:30:00,agent_29,147,home,5239.14,attr_2,home,3507.64,attr_2,user_332,2404.85,fashion,470,1,0.87,1,1,1,0.261,0,0,False,-1,0.235,0.723,0.174,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001673,820.49,footwear,COD,50004,2026-01-10T09:31:00,agent_38,78,footwear,1222.62,attr_1,footwear,820.49,attr_1,user_267,2511.18,footwear,734,1,0.08,1,1,1,0.056,1,0,False,-1,0.311,0.723,0.08,HOLD_QUICK_VERIFY,"Fraud-risk score 0.31 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001674,388.82,groceries,COD,500013,2026-01-11T06:19:00,agent_54,48,groceries,551.74,attr_1,groceries,388.82,attr_1,user_426,4040.66,groceries,240,1,0.71,1,1,1,0.497,0,0,False,-1,0.211,0.723,0.71,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_001675,4460.27,electronics,COD,500016,2026-01-04T12:12:00,agent_22,700,fashion,4037.64,attr_4,electronics,4460.27,attr_4,user_228,3531.14,groceries,944,1,0.32,0,0,1,0.096,0,0,False,-1,0.194,0.233,0.064,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.23) and doesn't align with this customer's history (preference-fit 0.06) — likely a mistaken purchase, held to prevent a probable return."
txn_001676,5927.64,footwear,COD,50006,2026-01-07T04:29:00,agent_5,261,footwear,7015.63,attr_5,footwear,5927.64,attr_5,user_49,4396.97,electronics,1152,1,0.01,1,1,1,0.003,0,0,False,-1,0.322,0.723,0.002,HOLD_QUICK_VERIFY,"Fraud-risk score 0.32 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001677,1235.73,footwear,COD,50004,2026-01-03T09:52:00,agent_8,17,footwear,1015.19,attr_3,footwear,1235.73,attr_2,user_241,5988.37,footwear,523,1,0.47,1,0,0,0.329,1,0,False,-1,0.375,0.3,0.47,HOLD_QUICK_VERIFY,"Fraud-risk score 0.38 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001678,4672.75,footwear,COD,50004,2026-01-10T13:03:00,agent_5,84,footwear,3628.53,attr_3,footwear,4672.75,attr_3,user_356,4279.39,footwear,1222,1,0.99,1,0,1,0.693,0,0,False,-1,0.239,0.374,0.99,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.37), but this customer's history (preference-fit 0.99) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001679,4072.72,fashion,COD,500016,2026-01-04T00:22:00,agent_14,42,fashion,3519.4,attr_2,fashion,4072.72,attr_4,user_204,1754.73,fashion,1388,1,0.33,1,0,0,0.231,1,0,False,-1,0.392,0.311,0.33,HOLD_QUICK_VERIFY,"Fraud-risk score 0.39 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001680,2304.08,electronics,prepaid,500020,2026-01-03T21:52:00,agent_15,88,electronics,3726.28,attr_2,electronics,2304.08,attr_2,user_126,1583.55,electronics,795,1,0.51,1,1,1,0.357,0,0,False,-1,0.227,0.723,0.51,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001681,1445.82,electronics,prepaid,50009,2026-01-09T02:59:00,agent_28,143,electronics,1075.77,attr_1,electronics,1445.82,attr_1,user_157,4666.87,electronics,988,1,0.46,1,0,1,0.322,0,1,False,-1,0.199,0.363,0.46,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.36) and doesn't align with this customer's history (preference-fit 0.46) — likely a mistaken purchase, held to prevent a probable return."
txn_001682,2172.47,flights,prepaid,500014,2026-01-14T03:49:00,agent_41,229,flights,2199.38,attr_1,flights,2172.47,attr_1,user_400,3223.27,groceries,455,1,0.57,1,1,1,0.171,0,0,False,-1,0.208,0.723,0.114,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_001683,3029.94,footwear,prepaid,500014,2026-01-08T22:42:00,agent_50,124,footwear,4861.7,attr_4,footwear,3029.94,attr_4,user_296,3437.22,flights,596,1,0.57,1,1,1,0.171,0,0,False,-1,0.199,0.723,0.114,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001684,3327.33,groceries,prepaid,500012,2026-01-12T06:58:00,agent_37,115,groceries,4156.27,attr_5,groceries,3327.33,attr_5,user_46,5528.33,home,234,1,0.47,1,1,1,0.141,0,0,False,-1,0.256,0.723,0.094,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001685,5669.88,electronics,prepaid,50004,2026-01-05T10:47:00,agent_52,221,electronics,7013.81,attr_1,electronics,5669.88,attr_1,user_281,2981.81,electronics,1272,1,0.56,1,1,1,0.392,1,0,False,-1,0.372,0.723,0.56,HOLD_QUICK_VERIFY,"Fraud-risk score 0.37 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001686,3193.27,groceries,prepaid,500016,2026-01-02T11:07:00,agent_53,159,groceries,4899.87,attr_3,groceries,3193.27,attr_3,user_128,4437.39,groceries,1290,1,0.9,1,1,1,0.63,0,0,False,-1,0.229,0.723,0.9,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001687,6302.85,home,prepaid,50008,2026-01-05T05:37:00,agent_26,17,home,7955.3,attr_1,home,6302.85,attr_1,user_345,2169.44,home,1292,1,0.58,1,1,1,0.406,1,0,False,-1,0.245,0.723,0.58,AUTO_APPROVE,Low fraud-risk (0.25) and high intent-match confidence (0.72) — auto-approved.
txn_001688,832.52,groceries,COD,500015,2026-01-08T13:48:00,agent_19,41,groceries,874.41,attr_3,groceries,832.52,attr_3,user_162,5502.43,groceries,342,0,0.38,1,1,1,0.266,1,0,False,-1,0.518,0.723,0.38,HOLD_FRAUD_REVIEW,Fraud-risk score 0.52 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001689,2905.29,groceries,COD,50003,2026-01-04T05:28:00,agent_58,136,groceries,3290.85,attr_1,groceries,2905.29,attr_1,user_229,4902.11,groceries,642,1,0.27,1,1,1,0.189,0,0,False,-1,0.257,0.723,0.27,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001690,4958.82,flights,COD,500018,2026-01-11T00:42:00,agent_33,47,groceries,3755.73,attr_1,flights,4958.82,attr_1,user_350,1075.56,groceries,866,1,1.0,0,0,1,0.3,1,0,False,-1,0.386,0.203,0.2,HOLD_QUICK_VERIFY,"Fraud-risk score 0.39 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001691,9309.21,home,prepaid,500016,2026-01-06T19:57:00,agent_30,81,home,6421.53,attr_3,home,9309.21,attr_1,user_257,2655.29,home,957,1,0.61,1,0,0,0.427,1,0,False,-1,0.389,0.262,0.61,HOLD_QUICK_VERIFY,"Fraud-risk score 0.39 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001692,9266.06,footwear,prepaid,500016,2026-01-03T03:37:00,agent_2,5,footwear,5971.02,attr_3,footwear,9266.06,attr_5,user_16,1303.72,footwear,1103,1,0.44,1,0,0,0.308,1,0,False,-1,0.502,0.246,0.44,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001693,5107.21,electronics,prepaid,50004,2026-01-09T13:49:00,agent_50,68,electronics,7466.56,attr_5,electronics,5107.21,attr_5,user_221,4944.71,electronics,612,1,0.59,1,1,1,0.413,0,0,False,-1,0.241,0.723,0.59,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_001694,4757.38,flights,COD,500010,2026-01-07T08:01:00,agent_6,174,flights,4936.12,attr_5,flights,4757.38,attr_5,user_68,4440.82,home,693,1,0.91,1,1,1,0.273,0,0,False,-1,0.231,0.723,0.182,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001695,2649.24,groceries,prepaid,50008,2026-01-13T22:15:00,agent_27,261,groceries,4348.56,attr_1,groceries,2649.24,attr_1,user_48,683.0,groceries,1472,1,0.52,1,1,1,0.364,0,0,False,-1,0.225,0.723,0.52,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_001696,1764.01,footwear,COD,500014,2026-01-09T21:11:00,agent_2,43,footwear,2090.69,attr_4,footwear,1764.01,attr_4,user_498,3954.45,footwear,106,1,0.27,1,1,1,0.189,1,0,False,-1,0.418,0.723,0.27,HOLD_QUICK_VERIFY,"Fraud-risk score 0.42 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001697,645.92,groceries,COD,50009,2026-01-07T01:34:00,agent_18,48,groceries,522.8,attr_4,groceries,645.92,attr_4,user_33,3449.82,groceries,476,1,0.22,1,0,1,0.154,0,0,False,-1,0.253,0.384,0.22,HOLD_QUICK_VERIFY,"Fraud-risk score 0.25 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001698,2297.95,flights,prepaid,500020,2026-01-09T22:15:00,agent_17,2,flights,3042.95,attr_3,flights,2297.95,attr_3,user_214,1843.59,footwear,482,1,0.55,1,1,1,0.165,1,0,False,-1,0.272,0.723,0.11,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
